system:index,chla_sat,date,lake,.geo
20180613T164839_20180613T165632_T16TCS,0.2466952097412516,2018-06-13,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180618T164901_20180618T165611_T15TYM,0.2904871471996161,2018-06-18,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180621T165851_20180621T170156_T15TYM,-1.223782246728449,2018-06-21,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180621T165851_20180621T170156_T16TCS,-1.340389007062493,2018-06-21,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180623T164839_20180623T165303_T16TCS,-0.16207163394710566,2018-06-23,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180706T165849_20180706T170955_T15TYM,0.27014902887601366,2018-07-06,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180706T165849_20180706T170955_T16TCS,0.25051305534432006,2018-07-06,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180716T165849_20180716T171005_T15TYM,0.4749193523490809,2018-07-16,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180716T165849_20180716T171005_T16TCS,-0.04217005645056121,2018-07-16,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180723T165049_20180723T165424_T15TYM,0.04076384905069995,2018-07-23,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180723T165049_20180723T165424_T16TCS,0.06302792340311032,2018-07-23,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180731T165851_20180731T170602_T15TYM,-0.37378442220648705,2018-07-31,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180731T165851_20180731T170602_T16TCS,0.022049813168486247,2018-07-31,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180810T165851_20180810T170630_T15TYM,-0.04400304718420099,2018-08-10,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180810T165851_20180810T170630_T16TCS,-0.044821606089734414,2018-08-10,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180812T164839_20180812T165202_T15TYM,0.1518691378240364,2018-08-12,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180812T164839_20180812T165202_T16TCS,0.9485185212078014,2018-08-12,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180822T164839_20180822T165712_T15TYM,0.09614501719747577,2018-08-22,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180822T164839_20180822T165712_T16TCS,0.04584985122125112,2018-08-22,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180906T164851_20180906T165725_T15TYM,0.16796819235907853,2018-09-06,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180906T164851_20180906T165725_T16TCS,0.15780699029610604,2018-09-06,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180911T165159_20180911T165349_T15TYM,-0.02845790024261605,2018-09-11,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180911T165159_20180911T165349_T16TCS,-0.04914913240912053,2018-09-11,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180914T165909_20180914T170918_T16TCS,0.026883531059467558,2018-09-14,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180916T164921_20180916T165003_T15TYM,0.0015385825655469928,2018-09-16,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180916T164921_20180916T165003_T16TCS,-0.0020973884598681327,2018-09-16,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181024T170349_20181024T171027_T15TYM,0.0,2018-10-24,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181024T170349_20181024T171027_T16TCS,0.0064803049555273206,2018-10-24,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
