system:index,chla_sat,date,lake,.geo
20190213T165411_20190213T165950_T15TYL,0.8698135046803227,2019-02-13,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190228T165229_20190228T165642_T15TYL,-6.339748953822294,2019-02-28,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190323T165949_20190323T170554_T15TYL,0.14780097948984944,2019-03-23,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190323T165949_20190323T170554_T15TYM,0.19686926736228197,2019-03-23,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190325T164931_20190325T165307_T15TYL,0.22207557816536963,2019-03-25,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190325T164931_20190325T165307_T15TYM,0.22455779247114427,2019-03-25,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190330T164859_20190330T165558_T15TYL,0.20582050443899788,2019-03-30,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190419T164849_20190419T165441_T15TYL,0.3711263422664704,2019-04-19,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190419T164849_20190419T165441_T15TYM,0.346730299127651,2019-04-19,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190504T164901_20190504T165351_T15TYL,0.0747745566925059,2019-05-04,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190504T164901_20190504T165351_T15TYM,0.10446567145510723,2019-05-04,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190507T165901_20190507T170127_T15TYL,0.12733780298463243,2019-05-07,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190507T165901_20190507T170127_T15TYM,0.1788930954135884,2019-05-07,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190601T165859_20190601T165854_T15TYM,-0.40150439466740506,2019-06-01,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190606T165901_20190606T170333_T15TYL,0.47257595091528204,2019-06-06,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190606T165901_20190606T170333_T15TYM,-0.13971033853106676,2019-06-06,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190608T164849_20190608T165019_T15TYL,0.05145983287327909,2019-06-08,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190608T164849_20190608T165019_T15TYM,0.032121973764644644,2019-06-08,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
