system:index,chla_sat,date,lake,.geo
20190715T154911_20190715T155616_T18STG,-1.334889855761669,2019-07-15,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190720T154819_20190720T155318_T18STG,-0.8625489888135884,2019-07-20,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190725T154911_20190725T160057_T18STG,-1.1834165444642601,2019-07-25,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190728T155911_20190728T160302_T18STG,-1.3339383394626698,2019-07-28,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190730T154819_20190730T155818_T18STG,-1.7164033026052887,2019-07-30,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190809T154819_20190809T160103_T18STG,-1.6161181677268963,2019-08-09,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T154819_20190819T155450_T18STG,-1.625279922614952,2019-08-19,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190829T154819_20190829T155821_T18STG,-1.6597655491338656,2019-08-29,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190916T155911_20190916T160741_T18STG,-1.2365945242880676,2019-09-16,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190921T155939_20190921T160932_T18STG,-2.3516126233743933,2019-09-21,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191001T160049_20191001T160931_T18STG,-0.049800872903729185,2019-10-01,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191003T155101_20191003T155823_T18STG,-3.162111206732608,2019-10-03,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191011T160209_20191011T160358_T18STG,-1.5893539112276227,2019-10-11,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191018T155249_20191018T160207_T18STG,-1.3469249352928476,2019-10-18,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191023T155321_20191023T155832_T18STG,-3.22818091717471,2019-10-23,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191028T155259_20191028T155902_T18STG,-4.202870361939749,2019-10-28,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191102T155421_20191102T155929_T18STG,-1.8661187838951936,2019-11-02,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191120T160549_20191120T160546_T18STG,-4.958584414265865,2019-11-20,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191125T160611_20191125T160712_T18STG,1.71987529435369,2019-11-25,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191205T160641_20191205T160803_T18STG,-1.696979611215454,2019-12-05,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191212T155641_20191212T155828_T18STG,1.824590861390279,2019-12-12,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191215T160651_20191215T160836_T18STG,2.2298989570378103,2019-12-15,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191220T160649_20191220T160804_T18STG,-2.847465899728767,2019-12-20,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200101T155641_20200101T155827_T18STG,1.4642354126803019,2020-01-01,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200109T160629_20200109T160717_T18STG,-0.012492055180910771,2020-01-09,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200121T155551_20200121T160151_T18STG,-3.627417038473954,2020-01-21,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200126T155529_20200126T160132_T18STG,0.23056487243433121,2020-01-26,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200208T160419_20200208T160420_T18STG,2.2180298595885235,2020-02-08,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
