system:index,chla_sat,date,lake,.geo
20190424T155829_20190424T160927_T17RLN,-0.4851458719966672,2019-04-24,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429T155911_20190429T160305_T17RLN,-0.27890059587232247,2019-04-29,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429T155911_20190429T160305_T17RMN,-0.26881667497329886,2019-04-29,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190514T155829_20190514T161052_T17RLN,-0.07612203434452217,2019-05-14,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190519T155911_20190519T160743_T17RLN,-0.08268771875930402,2019-05-19,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190519T155911_20190519T160743_T17RMN,-0.11930702796806288,2019-05-19,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190524T155829_20190524T161512_T17RLN,0.013117169593126086,2019-05-24,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190524T155829_20190524T161512_T17RMN,-0.02438656219884658,2019-05-24,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190529T155911_20190529T160405_T17RLN,0.04425405694400675,2019-05-29,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190529T155911_20190529T160405_T17RMN,-0.0033730514705436017,2019-05-29,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190623T155829_20190623T160831_T17RMN,-0.04986011830963227,2019-06-23,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190703T155829_20190703T160727_T17RLN,-1.5583789960277494,2019-07-03,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190906T155901_20190906T160738_T17RLN,0.11454168759636134,2019-09-06,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190916T155911_20190916T160741_T17RLN,-1.8443920967567384,2019-09-16,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191011T160209_20191011T160358_T17RLN,-0.03449502858470591,2019-10-11,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191011T160209_20191011T160358_T17RMN,-0.01631280055676748,2019-10-11,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191031T160409_20191031T160408_T17RMN,-0.44393581710912705,2019-10-31,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191110T160459_20191110T160501_T17RLN,0.011156350286976738,2019-11-10,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191110T160459_20191110T160501_T17RMN,0.037068784397182336,2019-11-10,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191120T160549_20191120T160546_T17RLN,0.125681558848754,2019-11-20,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191120T160549_20191120T160546_T17RMN,0.14570705620846366,2019-11-20,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191125T160611_20191125T161352_T17RLN,0.07926498925722772,2019-11-25,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191125T160611_20191125T161352_T17RMN,0.10478637709523564,2019-11-25,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191130T160619_20191130T160655_T17RLN,0.06686587738698296,2019-11-30,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191130T160619_20191130T160655_T17RMN,0.0920300026463164,2019-11-30,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191205T160641_20191205T161443_T17RLN,0.059380719676016894,2019-12-05,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191205T160641_20191205T161443_T17RMN,0.11523590485740196,2019-12-05,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191210T160639_20191210T160735_T17RLN,0.07453536346992143,2019-12-10,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191215T160651_20191215T160836_T17RLN,0.17353303991962674,2019-12-15,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191215T160651_20191215T160836_T17RMN,0.18738680233723595,2019-12-15,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191225T160651_20191225T160840_T17RLN,0.5080642100346571,2019-12-25,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200203T160451_20200203T161119_T17RLN,0.1694412111982359,2020-02-03,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200203T160451_20200203T161119_T17RMN,0.3140385163371237,2020-02-03,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200208T160419_20200208T160420_T17RLN,0.015279898145244657,2020-02-08,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200208T160419_20200208T160420_T17RMN,0.2481783526293373,2020-02-08,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223T160241_20200223T160912_T17RLN,0.8739174789318136,2020-02-23,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223T160241_20200223T160912_T17RMN,2.335232379674765,2020-02-23,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200228T160119_20200228T161228_T17RLN,0.08173652134621665,2020-02-28,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200228T160119_20200228T161228_T17RMN,0.04700012004638969,2020-02-28,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200314T160021_20200314T160651_T17RLN,-0.03639053694156826,2020-03-14,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200314T160021_20200314T160651_T17RMN,-0.001354689866982175,2020-03-14,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200319T155849_20200319T161044_T17RLN,0.008950956668168567,2020-03-19,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200319T155849_20200319T161044_T17RMN,0.011996773902004744,2020-03-19,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200329T155819_20200329T161001_T17RMN,-0.02063981963838604,2020-03-29,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200403T155901_20200403T160717_T17RLN,0.048676898136933947,2020-04-03,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200403T155901_20200403T160717_T17RMN,0.08754364427519405,2020-04-03,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200428T155819_20200428T161140_T17RLN,-0.07617769155638482,2020-04-28,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200503T155911_20200503T160537_T17RLN,0.007002941252330668,2020-05-03,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200503T155911_20200503T160537_T17RMN,-0.018716503159246795,2020-05-03,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200508T155819_20200508T161229_T17RLN,0.011699756455184897,2020-05-08,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200622T155911_20200622T161006_T17RLN,-6.908838710118345E-4,2020-06-22,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200622T155911_20200622T161006_T17RMN,0.021789457432562498,2020-06-22,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200712T155911_20200712T161123_T17RLN,-0.026835285485362882,2020-07-12,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200712T155911_20200712T161123_T17RMN,-0.02102054498584605,2020-07-12,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200801T155911_20200801T160644_T17RLN,-0.21298506082633045,2020-08-01,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200801T155911_20200801T160644_T17RMN,-0.04187582901079309,2020-08-01,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200826T155829_20200826T160543_T17RLN,-0.7483561486056627,2020-08-26,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200826T155829_20200826T160543_T17RMN,-0.7331652369472678,2020-08-26,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200905T155829_20200905T161415_T17RMN,0.042590419096716466,2020-09-05,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200925T155929_20200925T160705_T17RLN,0.009877439512445902,2020-09-25,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201030T160411_20201030T160857_T17RLN,0.11750466818391775,2020-10-30,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201030T160411_20201030T160857_T17RMN,0.1133059068535789,2020-10-30,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201104T160439_20201104T160438_T17RLN,-0.022991012972914546,2020-11-04,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201124T160609_20201124T161304_T17RLN,-0.023746033024305797,2020-11-24,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201124T160609_20201124T161304_T17RMN,0.005750497496065466,2020-11-24,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201209T160641_20201209T161352_T17RLN,0.08382321183700817,2020-12-09,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201209T160641_20201209T161352_T17RMN,0.11634170415668403,2020-12-09,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201229T160651_20201229T161425_T17RLN,0.11485101566485098,2020-12-29,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201229T160651_20201229T161425_T17RMN,0.13032416471703276,2020-12-29,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210118T160611_20210118T161255_T17RLN,0.0477076288252643,2021-01-18,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210118T160611_20210118T161255_T17RMN,0.065113627666484,2021-01-18,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210128T160521_20210128T161127_T17RLN,0.10094142189196441,2021-01-28,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210128T160521_20210128T161127_T17RMN,0.14059495461070945,2021-01-28,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210202T160459_20210202T160957_T17RLN,0.14770728780628867,2021-02-02,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210202T160459_20210202T160957_T17RMN,0.1082450080684686,2021-02-02,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222T160149_20210222T161055_T17RLN,-1.03435736933465,2021-02-22,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222T160149_20210222T161055_T17RMN,-0.9375751813749027,2021-02-22,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210304T160039_20210304T161453_T17RLN,0.09997932625949445,2021-03-04,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210304T160039_20210304T161453_T17RMN,0.06775156999879535,2021-03-04,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210309T160101_20210309T161423_T17RLN,0.15119008959448968,2021-03-09,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210314T155929_20210314T160346_T17RLN,-0.04292170031809191,2021-03-14,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210314T155929_20210314T160346_T17RMN,-0.03871956387499786,2021-03-14,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210319T155951_20210319T161024_T17RLN,-0.2304901558990629,2021-03-19,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210319T155951_20210319T161024_T17RMN,-0.16452976872112135,2021-03-19,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210324T155819_20210324T160756_T17RLN,0.004292912886498819,2021-03-24,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210403T155819_20210403T160531_T17RLN,-0.011589287952075296,2021-04-03,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210413T155819_20210413T161213_T17RLN,0.02633247960226967,2021-04-13,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210413T155819_20210413T161213_T17RMN,0.03249747606006531,2021-04-13,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210423T155819_20210423T160957_T17RLN,-2.429234972921304,2021-04-23,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210503T155819_20210503T160906_T17RLN,-0.036362686502016704,2021-05-03,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210503T155819_20210503T160906_T17RMN,-0.044833141487672215,2021-05-03,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210508T155901_20210508T160745_T17RLN,0.08007194840115948,2021-05-08,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210508T155901_20210508T160745_T17RMN,0.07650387430510901,2021-05-08,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210528T155901_20210528T160816_T17RLN,-0.06592924762283939,2021-05-28,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210528T155901_20210528T160816_T17RMN,-0.10115578988714301,2021-05-28,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210712T155819_20210712T160546_T17RLN,0.12790834068870774,2021-07-12,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T155901_20210905T160747_T17RLN,-0.18919779355552235,2021-09-05,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T155901_20210905T160747_T17RMN,-0.006314581099678972,2021-09-05,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T160109_20211010T160315_T17RLN,0.03378302960277988,2021-10-10,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211030T160409_20211030T160802_T17RLN,0.04965167616845814,2021-10-30,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211030T160409_20211030T160802_T17RMN,0.09097643195932564,2021-10-30,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211109T160459_20211109T161040_T17RLN,0.07707592041290406,2021-11-09,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211109T160459_20211109T161040_T17RMN,0.027656329405274387,2021-11-09,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211114T160531_20211114T161129_T17RLN,0.10109773153490527,2021-11-14,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211114T160531_20211114T161129_T17RMN,0.12107714163964131,2021-11-14,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211124T160611_20211124T161250_T17RLN,0.06448664848542407,2021-11-24,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211124T160611_20211124T161250_T17RMN,0.036849070596984425,2021-11-24,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211129T160619_20211129T161236_T17RLN,0.056974055361443864,2021-11-29,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211129T160619_20211129T161236_T17RMN,0.1440015780664883,2021-11-29,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211224T160701_20211224T161430_T17RLN,0.14858327158178206,2021-12-24,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211224T160701_20211224T161430_T17RMN,0.10940198992461057,2021-12-24,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211229T160649_20211229T161342_T17RLN,0.1794363643704304,2021-12-29,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211229T160649_20211229T161342_T17RMN,0.1652672961879087,2021-12-29,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220103T160651_20220103T161400_T17RLN,0.07140436792261345,2022-01-03,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220103T160651_20220103T161400_T17RMN,0.09973952402807001,2022-01-03,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220108T160639_20220108T161304_T17RLN,0.10587030183240004,2022-01-08,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220108T160639_20220108T161304_T17RMN,0.08887409136318668,2022-01-08,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113T160631_20220113T161331_T17RLN,-0.12149620248078183,2022-01-13,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220118T160559_20220118T161203_T17RLN,0.13785945813166264,2022-01-18,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220118T160559_20220118T161203_T17RMN,0.16926287084974784,2022-01-18,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220202T160501_20220202T160457_T17RMN,-0.19630314156753742,2022-02-02,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220222T160251_20220222T160752_T17RLN,-0.09896548200508105,2022-02-22,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220222T160251_20220222T160752_T17RMN,-0.03338726787044175,2022-02-22,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220227T160119_20220227T160337_T17RLN,-0.038474474097188814,2022-02-27,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220227T160119_20220227T160337_T17RMN,-0.055109171237216814,2022-02-27,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220304T160151_20220304T161444_T17RLN,0.06810470963372914,2022-03-04,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220304T160151_20220304T161444_T17RMN,0.14585795595876558,2022-03-04,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220314T160031_20220314T161104_T17RLN,-0.21295321183544502,2022-03-14,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220329T155819_20220329T161449_T17RLN,-0.004950653113139078,2022-03-29,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220329T155819_20220329T161449_T17RMN,0.0936400243881305,2022-03-29,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220403T155821_20220403T161501_T17RLN,-0.12879975964174153,2022-04-03,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220403T155821_20220403T161501_T17RMN,-0.031218987486428804,2022-04-03,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220408T155819_20220408T160306_T17RLN,0.0019699535992198135,2022-04-08,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220408T155819_20220408T160306_T17RMN,0.05423172499324781,2022-04-08,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220428T155819_20220428T160457_T17RLN,-0.2682221838659596,2022-04-28,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220508T155819_20220508T160544_T17RLN,0.04100902432082861,2022-05-08,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220508T155819_20220508T160544_T17RMN,0.012551808029509054,2022-05-08,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220518T155819_20220518T160526_T17RLN,0.47116357910156975,2022-05-18,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220528T155819_20220528T161032_T17RLN,-0.11059996995923385,2022-05-28,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220528T155819_20220528T161032_T17RMN,-0.14635619011376338,2022-05-28,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220602T155831_20220602T160327_T17RLN,-0.35248126121721796,2022-06-02,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220607T155819_20220607T161038_T17RLN,0.14322013308791612,2022-06-07,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220607T155819_20220607T161038_T17RMN,0.06742445058497215,2022-06-07,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220617T155829_20220617T161036_T17RLN,-0.12532614059509042,2022-06-17,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220801T155911_20220801T161100_T17RLN,-0.0919331976327317,2022-08-01,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220801T155911_20220801T161100_T17RMN,-0.06074600927778361,2022-08-01,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220905T155819_20220905T160401_T17RLN,-0.09638619641847064,2022-09-05,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220930T160051_20220930T161339_T17RLN,-1.5507674465976105,2022-09-30,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220930T160051_20220930T161339_T17RMN,-1.2787978827426576,2022-09-30,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221005T160119_20221005T161213_T17RLN,0.049443233641862996,2022-10-05,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221005T160119_20221005T161213_T17RMN,0.05757366165502844,2022-10-05,BARC,"{""type"":""MultiPoint"",""coordinates"":[]}"
